8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
8,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,8
8,1,1,2,57,2,2,2,2,2,2,57,1,1,9,1,4,9,1,1,3,3,38,3,3,3,3,3,3,1,1,8
8,1,1,57,2,2,2,2,2,2,57,2,1,1,9,1,4,9,1,1,3,3,38,3,3,3,3,3,3,1,1,8
8,1,1,2,2,2,2,2,2,57,2,2,1,1,9,1,4,9,1,1,3,3,38,3,3,3,3,3,3,1,1,8
8,1,1,2,2,2,2,2,57,2,2,2,1,1,9,1,4,9,1,1,3,3,38,3,3,3,3,3,3,1,1,8
8,1,1,2,2,2,2,57,2,2,2,2,1,1,9,1,4,9,1,1,3,3,38,3,3,3,3,3,3,1,1,8
8,1,1,2,2,2,57,2,2,2,2,2,1,1,9,1,4,9,1,1,3,3,38,3,3,3,3,3,3,1,1,8
8,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,8
8,1,9,9,9,9,9,9,9,9,9,9,9,9,1,11,11,1,9,9,9,9,9,9,9,9,9,9,9,9,1,8
8,1,1,5,5,5,5,5,5,5,5,5,5,5,11,5,6,5,5,5,5,5,5,5,5,5,5,5,5,1,1,8
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,11,1,1,1,1,1,1,1,1,1,1,1,1,1,8
8,1,9,9,9,9,9,9,9,9,9,9,9,9,1,11,11,1,9,9,9,9,9,9,9,9,9,9,9,9,1,8
8,1,1,1,1,1,39,1,1,1,1,39,1,1,9,1,4,9,1,1,2,2,35,2,2,2,2,2,35,1,1,8
8,1,1,1,1,39,1,1,1,1,39,1,1,1,9,1,4,9,1,1,2,35,2,2,2,2,2,35,2,1,1,8
8,1,1,1,39,1,1,1,1,39,1,1,1,1,9,1,4,9,1,1,35,2,2,2,2,2,35,2,2,1,1,8
8,1,1,39,1,1,1,1,39,1,1,1,1,1,9,1,4,9,1,1,2,2,2,2,2,35,2,2,2,1,1,8
8,1,1,1,1,1,1,39,1,1,1,1,1,1,9,1,4,9,1,1,2,2,2,2,35,2,2,2,2,1,1,8
8,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,8
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
