8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
8,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,8
8,1,1,2,15,2,2,2,2,2,2,15,1,1,9,1,4,9,1,1,3,3,33,3,3,3,3,3,3,1,1,8
8,1,1,15,2,2,2,2,2,2,15,2,1,1,9,1,4,9,1,1,3,3,33,3,3,3,3,3,3,1,1,8
8,1,1,2,2,2,2,2,2,15,2,2,1,1,9,1,4,9,1,1,3,3,33,3,3,3,3,3,3,1,1,8
8,1,1,2,2,2,2,2,15,2,2,2,1,1,9,1,4,9,1,1,3,3,33,3,3,3,3,3,3,1,1,8
8,1,1,2,2,2,2,15,2,2,2,2,1,1,9,1,4,9,1,1,3,3,33,3,3,3,3,3,3,1,1,8
8,1,1,2,2,2,15,2,2,2,2,2,1,1,9,1,4,9,1,1,3,3,33,3,3,3,3,3,3,1,1,8
8,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,8
8,1,9,9,9,9,9,9,9,9,9,9,9,9,1,11,11,1,9,9,9,9,9,9,9,9,9,9,9,9,1,8
8,1,1,5,5,5,5,5,5,5,5,5,5,5,11,5,6,5,5,5,5,5,5,5,5,5,5,5,5,1,1,8
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,11,1,1,1,1,1,1,1,1,1,1,1,1,1,8
8,1,9,9,9,9,9,9,9,9,9,9,9,9,1,11,11,1,9,9,9,9,9,9,9,9,9,9,9,9,1,8
8,1,1,1,1,1,13,1,1,1,1,13,1,1,9,1,4,9,1,1,2,2,38,2,2,2,2,2,38,1,1,8
8,1,1,1,1,13,1,1,1,1,13,1,1,1,9,1,4,9,1,1,2,38,2,2,2,2,2,38,2,1,1,8
8,1,1,1,13,1,1,1,1,13,1,1,1,1,9,1,4,9,1,1,38,2,2,2,2,2,38,2,2,1,1,8
8,1,1,13,1,1,1,1,13,1,1,1,1,1,9,1,4,9,1,1,2,2,2,2,2,38,2,2,2,1,1,8
8,1,1,1,1,1,1,13,1,1,1,1,1,1,9,1,4,9,1,1,2,2,2,2,38,2,2,2,2,1,1,8
8,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,8
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
